select = 0, direction = 0, shift_value = 0, din=10110110, dout=10110110
select = 1, direction = 0, shift_value = 0, din=01111001, dout=01111001
select = 1, direction = 0, shift_value = 1, din=01111001, dout=10111100
select = 1, direction = 0, shift_value = 2, din=01111001, dout=01011110
select = 1, direction = 0, shift_value = 3, din=01111001, dout=00101111
select = 1, direction = 0, shift_value = 4, din=01111001, dout=10010111
select = 1, direction = 0, shift_value = 5, din=01111001, dout=11001011
select = 1, direction = 0, shift_value = 6, din=01111001, dout=11100101
select = 1, direction = 0, shift_value = 7, din=01111001, dout=11110010
select = 1, direction = 1, shift_value = 0, din=01111001, dout=01111001
select = 1, direction = 1, shift_value = 1, din=01111001, dout=11110010
select = 1, direction = 1, shift_value = 2, din=01111001, dout=11100101
select = 1, direction = 1, shift_value = 3, din=01111001, dout=11001011
select = 1, direction = 1, shift_value = 4, din=01111001, dout=10010111
select = 1, direction = 1, shift_value = 5, din=01111001, dout=00101111
select = 1, direction = 1, shift_value = 6, din=01111001, dout=01011110
select = 1, direction = 1, shift_value = 7, din=01111001, dout=10111100
select = 0, direction = 0, shift_value = 0, din=01111001, dout=01111001
select = 0, direction = 0, shift_value = 1, din=01111001, dout=00111100
select = 0, direction = 0, shift_value = 2, din=01111001, dout=00011110
select = 0, direction = 0, shift_value = 3, din=01111001, dout=00001111
select = 0, direction = 0, shift_value = 4, din=01111001, dout=00000111
select = 0, direction = 0, shift_value = 5, din=01111001, dout=00000011
select = 0, direction = 0, shift_value = 6, din=01111001, dout=00000001
select = 0, direction = 0, shift_value = 7, din=01111001, dout=00000000
select = 0, direction = 1, shift_value = 0, din=01111001, dout=01111001
select = 0, direction = 1, shift_value = 1, din=01111001, dout=11110010
select = 0, direction = 1, shift_value = 2, din=01111001, dout=11100100
select = 0, direction = 1, shift_value = 3, din=01111001, dout=11001000
select = 0, direction = 1, shift_value = 4, din=01111001, dout=10010000
select = 0, direction = 1, shift_value = 5, din=01111001, dout=00100000
select = 0, direction = 1, shift_value = 6, din=01111001, dout=01000000
select = 0, direction = 1, shift_value = 7, din=01111001, dout=10000000
select = 1, direction = 0, shift_value = 0, din=01111001, dout=01111001
select = 1, direction = 0, shift_value = 1, din=01111001, dout=10111100
select = 1, direction = 0, shift_value = 2, din=01111001, dout=01011110
select = 1, direction = 0, shift_value = 3, din=01111001, dout=00101111
select = 1, direction = 0, shift_value = 4, din=01111001, dout=10010111
select = 1, direction = 0, shift_value = 5, din=01111001, dout=11001011
select = 1, direction = 0, shift_value = 6, din=01111001, dout=11100101
select = 1, direction = 0, shift_value = 7, din=01111001, dout=11110010
select = 1, direction = 1, shift_value = 0, din=01111001, dout=01111001
select = 1, direction = 1, shift_value = 1, din=01111001, dout=11110010
select = 1, direction = 1, shift_value = 2, din=01111001, dout=11100101
select = 1, direction = 1, shift_value = 3, din=01111001, dout=11001011
select = 1, direction = 1, shift_value = 4, din=01111001, dout=10010111
select = 1, direction = 1, shift_value = 5, din=01111001, dout=00101111
select = 1, direction = 1, shift_value = 6, din=01111001, dout=01011110
select = 1, direction = 1, shift_value = 7, din=01111001, dout=10111100
select = 0, direction = 0, shift_value = 0, din=01111001, dout=01111001
select = 0, direction = 0, shift_value = 1, din=01111001, dout=00111100
select = 0, direction = 0, shift_value = 2, din=01111001, dout=00011110
select = 0, direction = 0, shift_value = 3, din=01111001, dout=00001111
select = 0, direction = 0, shift_value = 4, din=01111001, dout=00000111
select = 0, direction = 0, shift_value = 5, din=01111001, dout=00000011
select = 0, direction = 0, shift_value = 6, din=01111001, dout=00000001
select = 0, direction = 0, shift_value = 7, din=01111001, dout=00000000
select = 0, direction = 1, shift_value = 0, din=01111001, dout=01111001
select = 0, direction = 1, shift_value = 1, din=01111001, dout=11110010
select = 0, direction = 1, shift_value = 2, din=01111001, dout=11100100
select = 0, direction = 1, shift_value = 3, din=01111001, dout=11001000
select = 0, direction = 1, shift_value = 4, din=01111001, dout=10010000
select = 0, direction = 1, shift_value = 5, din=01111001, dout=00100000
select = 0, direction = 1, shift_value = 6, din=01111001, dout=01000000
select = 0, direction = 1, shift_value = 7, din=01111001, dout=10000000
select = 1, direction = 0, shift_value = 0, din=01111001, dout=01111001
select = 1, direction = 0, shift_value = 1, din=01111001, dout=10111100
select = 1, direction = 0, shift_value = 2, din=01111001, dout=01011110
select = 1, direction = 0, shift_value = 3, din=01111001, dout=00101111
select = 1, direction = 0, shift_value = 4, din=01111001, dout=10010111
select = 1, direction = 0, shift_value = 5, din=01111001, dout=11001011
select = 1, direction = 0, shift_value = 6, din=01111001, dout=11100101
select = 1, direction = 0, shift_value = 7, din=01111001, dout=11110010
select = 1, direction = 1, shift_value = 0, din=01111001, dout=01111001
select = 1, direction = 1, shift_value = 1, din=01111001, dout=11110010
select = 1, direction = 1, shift_value = 2, din=01111001, dout=11100101
select = 1, direction = 1, shift_value = 3, din=01111001, dout=11001011
select = 1, direction = 1, shift_value = 4, din=01111001, dout=10010111
select = 1, direction = 1, shift_value = 5, din=01111001, dout=00101111
select = 1, direction = 1, shift_value = 6, din=01111001, dout=01011110
select = 1, direction = 1, shift_value = 7, din=01111001, dout=10111100
select = 0, direction = 0, shift_value = 0, din=01111001, dout=01111001
select = 0, direction = 0, shift_value = 1, din=01111001, dout=00111100
select = 0, direction = 0, shift_value = 2, din=01111001, dout=00011110
select = 0, direction = 0, shift_value = 3, din=01111001, dout=00001111
select = 0, direction = 0, shift_value = 4, din=01111001, dout=00000111
select = 0, direction = 0, shift_value = 5, din=01111001, dout=00000011
select = 0, direction = 0, shift_value = 6, din=01111001, dout=00000001
select = 0, direction = 0, shift_value = 7, din=01111001, dout=00000000
select = 0, direction = 1, shift_value = 0, din=01111001, dout=01111001
select = 0, direction = 1, shift_value = 1, din=01111001, dout=11110010
select = 0, direction = 1, shift_value = 2, din=01111001, dout=11100100
select = 0, direction = 1, shift_value = 3, din=01111001, dout=11001000
select = 0, direction = 1, shift_value = 4, din=01111001, dout=10010000
select = 0, direction = 1, shift_value = 5, din=01111001, dout=00100000
select = 0, direction = 1, shift_value = 6, din=01111001, dout=01000000
select = 0, direction = 1, shift_value = 7, din=01111001, dout=10000000
select = 1, direction = 0, shift_value = 0, din=01111001, dout=01111001
select = 1, direction = 0, shift_value = 1, din=01111001, dout=10111100
select = 1, direction = 0, shift_value = 2, din=01111001, dout=01011110
select = 1, direction = 0, shift_value = 3, din=01111001, dout=00101111
select = 1, direction = 0, shift_value = 4, din=01111001, dout=10010111
select = 1, direction = 0, shift_value = 5, din=01111001, dout=11001011
select = 1, direction = 0, shift_value = 6, din=01111001, dout=11100101
select = 1, direction = 0, shift_value = 7, din=01111001, dout=11110010
select = 1, direction = 1, shift_value = 0, din=01111001, dout=01111001
select = 1, direction = 1, shift_value = 1, din=01111001, dout=11110010
select = 1, direction = 1, shift_value = 2, din=01111001, dout=11100101
select = 1, direction = 1, shift_value = 3, din=01111001, dout=11001011
select = 1, direction = 1, shift_value = 4, din=01111001, dout=10010111
select = 1, direction = 1, shift_value = 5, din=01111001, dout=00101111
select = 1, direction = 1, shift_value = 6, din=01111001, dout=01011110
select = 1, direction = 1, shift_value = 7, din=01111001, dout=10111100
select = 0, direction = 0, shift_value = 0, din=01111001, dout=01111001
select = 0, direction = 0, shift_value = 1, din=01111001, dout=00111100
select = 0, direction = 0, shift_value = 2, din=01111001, dout=00011110
select = 0, direction = 0, shift_value = 3, din=01111001, dout=00001111
select = 0, direction = 0, shift_value = 4, din=01111001, dout=00000111
select = 0, direction = 0, shift_value = 5, din=01111001, dout=00000011
select = 0, direction = 0, shift_value = 6, din=01111001, dout=00000001
select = 0, direction = 0, shift_value = 7, din=01111001, dout=00000000
select = 0, direction = 1, shift_value = 0, din=01111001, dout=01111001
select = 0, direction = 1, shift_value = 1, din=01111001, dout=11110010
select = 0, direction = 1, shift_value = 2, din=01111001, dout=11100100
select = 0, direction = 1, shift_value = 3, din=01111001, dout=11001000
select = 0, direction = 1, shift_value = 4, din=01111001, dout=10010000
select = 0, direction = 1, shift_value = 5, din=01111001, dout=00100000
select = 0, direction = 1, shift_value = 6, din=01111001, dout=01000000
select = 0, direction = 1, shift_value = 7, din=01111001, dout=10000000
select = 1, direction = 0, shift_value = 0, din=01111001, dout=01111001
select = 1, direction = 0, shift_value = 1, din=01111001, dout=10111100
select = 1, direction = 0, shift_value = 2, din=01111001, dout=01011110
select = 1, direction = 0, shift_value = 3, din=01111001, dout=00101111
select = 1, direction = 0, shift_value = 4, din=01111001, dout=10010111
select = 1, direction = 0, shift_value = 5, din=01111001, dout=11001011
select = 1, direction = 0, shift_value = 6, din=01111001, dout=11100101
select = 1, direction = 0, shift_value = 7, din=01111001, dout=11110010
select = 1, direction = 1, shift_value = 0, din=01111001, dout=01111001
select = 1, direction = 1, shift_value = 1, din=01111001, dout=11110010
select = 1, direction = 1, shift_value = 2, din=01111001, dout=11100101
select = 1, direction = 1, shift_value = 3, din=01111001, dout=11001011
select = 1, direction = 1, shift_value = 4, din=01111001, dout=10010111
select = 1, direction = 1, shift_value = 5, din=01111001, dout=00101111
select = 1, direction = 1, shift_value = 6, din=01111001, dout=01011110
select = 1, direction = 1, shift_value = 7, din=01111001, dout=10111100
select = 0, direction = 0, shift_value = 0, din=01111001, dout=01111001
select = 0, direction = 0, shift_value = 1, din=01111001, dout=00111100
select = 0, direction = 0, shift_value = 2, din=01111001, dout=00011110
select = 0, direction = 0, shift_value = 3, din=01111001, dout=00001111
select = 0, direction = 0, shift_value = 4, din=01111001, dout=00000111
select = 0, direction = 0, shift_value = 5, din=01111001, dout=00000011
select = 0, direction = 0, shift_value = 6, din=01111001, dout=00000001
select = 0, direction = 0, shift_value = 7, din=01111001, dout=00000000
select = 0, direction = 1, shift_value = 0, din=01111001, dout=01111001
select = 0, direction = 1, shift_value = 1, din=01111001, dout=11110010
select = 0, direction = 1, shift_value = 2, din=01111001, dout=11100100
select = 0, direction = 1, shift_value = 3, din=01111001, dout=11001000
select = 0, direction = 1, shift_value = 4, din=01111001, dout=10010000
select = 0, direction = 1, shift_value = 5, din=01111001, dout=00100000
select = 0, direction = 1, shift_value = 6, din=01111001, dout=01000000
select = 0, direction = 1, shift_value = 7, din=01111001, dout=10000000
select = 1, direction = 0, shift_value = 0, din=01111001, dout=01111001
select = 1, direction = 0, shift_value = 1, din=01111001, dout=10111100
select = 1, direction = 0, shift_value = 2, din=01111001, dout=01011110
select = 1, direction = 0, shift_value = 3, din=01111001, dout=00101111
select = 1, direction = 0, shift_value = 4, din=01111001, dout=10010111
select = 1, direction = 0, shift_value = 5, din=01111001, dout=11001011
select = 1, direction = 0, shift_value = 6, din=01111001, dout=11100101
select = 1, direction = 0, shift_value = 7, din=01111001, dout=11110010
select = 1, direction = 1, shift_value = 0, din=01111001, dout=01111001
select = 1, direction = 1, shift_value = 1, din=01111001, dout=11110010
select = 1, direction = 1, shift_value = 2, din=01111001, dout=11100101
select = 1, direction = 1, shift_value = 3, din=01111001, dout=11001011
select = 1, direction = 1, shift_value = 4, din=01111001, dout=10010111
select = 1, direction = 1, shift_value = 5, din=01111001, dout=00101111
select = 1, direction = 1, shift_value = 6, din=01111001, dout=01011110
select = 1, direction = 1, shift_value = 7, din=01111001, dout=10111100
select = 0, direction = 0, shift_value = 0, din=01111001, dout=01111001
select = 0, direction = 0, shift_value = 1, din=01111001, dout=00111100
select = 0, direction = 0, shift_value = 2, din=01111001, dout=00011110
select = 0, direction = 0, shift_value = 3, din=01111001, dout=00001111
select = 0, direction = 0, shift_value = 4, din=01111001, dout=00000111
select = 0, direction = 0, shift_value = 5, din=01111001, dout=00000011
select = 0, direction = 0, shift_value = 6, din=01111001, dout=00000001
select = 0, direction = 0, shift_value = 7, din=01111001, dout=00000000
select = 0, direction = 1, shift_value = 0, din=01111001, dout=01111001
select = 0, direction = 1, shift_value = 1, din=01111001, dout=11110010
select = 0, direction = 1, shift_value = 2, din=01111001, dout=11100100
select = 0, direction = 1, shift_value = 3, din=01111001, dout=11001000
select = 0, direction = 1, shift_value = 4, din=01111001, dout=10010000
select = 0, direction = 1, shift_value = 5, din=01111001, dout=00100000
select = 0, direction = 1, shift_value = 6, din=01111001, dout=01000000
select = 0, direction = 1, shift_value = 7, din=01111001, dout=10000000
select = 1, direction = 0, shift_value = 0, din=01111001, dout=01111001
select = 1, direction = 0, shift_value = 1, din=01111001, dout=10111100
select = 1, direction = 0, shift_value = 2, din=01111001, dout=01011110
select = 1, direction = 0, shift_value = 3, din=01111001, dout=00101111
select = 1, direction = 0, shift_value = 4, din=01111001, dout=10010111
select = 1, direction = 0, shift_value = 5, din=01111001, dout=11001011
select = 1, direction = 0, shift_value = 6, din=01111001, dout=11100101
select = 1, direction = 0, shift_value = 7, din=01111001, dout=11110010
select = 1, direction = 1, shift_value = 0, din=01111001, dout=01111001
select = 1, direction = 1, shift_value = 1, din=01111001, dout=11110010
select = 1, direction = 1, shift_value = 2, din=01111001, dout=11100101
select = 1, direction = 1, shift_value = 3, din=01111001, dout=11001011
select = 1, direction = 1, shift_value = 4, din=01111001, dout=10010111
select = 1, direction = 1, shift_value = 5, din=01111001, dout=00101111
select = 1, direction = 1, shift_value = 6, din=01111001, dout=01011110
select = 1, direction = 1, shift_value = 7, din=01111001, dout=10111100
select = 0, direction = 0, shift_value = 0, din=01111001, dout=01111001
select = 0, direction = 0, shift_value = 1, din=01111001, dout=00111100
select = 0, direction = 0, shift_value = 2, din=01111001, dout=00011110
select = 0, direction = 0, shift_value = 3, din=01111001, dout=00001111
select = 0, direction = 0, shift_value = 4, din=01111001, dout=00000111
select = 0, direction = 0, shift_value = 5, din=01111001, dout=00000011
select = 0, direction = 0, shift_value = 6, din=01111001, dout=00000001
select = 0, direction = 0, shift_value = 7, din=01111001, dout=00000000
select = 0, direction = 1, shift_value = 0, din=01111001, dout=01111001
select = 0, direction = 1, shift_value = 1, din=01111001, dout=11110010
select = 0, direction = 1, shift_value = 2, din=01111001, dout=11100100
select = 0, direction = 1, shift_value = 3, din=01111001, dout=11001000
select = 0, direction = 1, shift_value = 4, din=01111001, dout=10010000
select = 0, direction = 1, shift_value = 5, din=01111001, dout=00100000
select = 0, direction = 1, shift_value = 6, din=01111001, dout=01000000
select = 0, direction = 1, shift_value = 7, din=01111001, dout=10000000
select = 1, direction = 0, shift_value = 0, din=01111001, dout=01111001
select = 1, direction = 0, shift_value = 1, din=01111001, dout=10111100
select = 1, direction = 0, shift_value = 2, din=01111001, dout=01011110
select = 1, direction = 0, shift_value = 3, din=01111001, dout=00101111
select = 1, direction = 0, shift_value = 4, din=01111001, dout=10010111
select = 1, direction = 0, shift_value = 5, din=01111001, dout=11001011
select = 1, direction = 0, shift_value = 6, din=01111001, dout=11100101
select = 1, direction = 0, shift_value = 7, din=01111001, dout=11110010
select = 1, direction = 1, shift_value = 0, din=01111001, dout=01111001
select = 1, direction = 1, shift_value = 1, din=01111001, dout=11110010
select = 1, direction = 1, shift_value = 2, din=01111001, dout=11100101
select = 1, direction = 1, shift_value = 3, din=01111001, dout=11001011
select = 1, direction = 1, shift_value = 4, din=01111001, dout=10010111
select = 1, direction = 1, shift_value = 5, din=01111001, dout=00101111
select = 1, direction = 1, shift_value = 6, din=01111001, dout=01011110
select = 1, direction = 1, shift_value = 7, din=01111001, dout=10111100
select = 0, direction = 0, shift_value = 0, din=01111001, dout=01111001
select = 0, direction = 0, shift_value = 1, din=01111001, dout=00111100
select = 0, direction = 0, shift_value = 2, din=01111001, dout=00011110
select = 0, direction = 0, shift_value = 3, din=01111001, dout=00001111
select = 0, direction = 0, shift_value = 4, din=01111001, dout=00000111
select = 0, direction = 0, shift_value = 5, din=01111001, dout=00000011
select = 0, direction = 0, shift_value = 6, din=01111001, dout=00000001
select = 0, direction = 0, shift_value = 7, din=01111001, dout=00000000
select = 0, direction = 1, shift_value = 0, din=01111001, dout=01111001
select = 0, direction = 1, shift_value = 1, din=01111001, dout=11110010
select = 0, direction = 1, shift_value = 2, din=01111001, dout=11100100
select = 0, direction = 1, shift_value = 3, din=01111001, dout=11001000
select = 0, direction = 1, shift_value = 4, din=01111001, dout=10010000
select = 0, direction = 1, shift_value = 5, din=01111001, dout=00100000
select = 0, direction = 1, shift_value = 6, din=01111001, dout=01000000
select = 0, direction = 1, shift_value = 7, din=01111001, dout=10000000
select = 1, direction = 0, shift_value = 0, din=01111001, dout=01111001
select = 1, direction = 0, shift_value = 1, din=01111001, dout=10111100
select = 1, direction = 0, shift_value = 2, din=01111001, dout=01011110
select = 1, direction = 0, shift_value = 3, din=01111001, dout=00101111
select = 1, direction = 0, shift_value = 4, din=01111001, dout=10010111
select = 1, direction = 0, shift_value = 5, din=01111001, dout=11001011
select = 1, direction = 0, shift_value = 6, din=01111001, dout=11100101
select = 1, direction = 0, shift_value = 7, din=01111001, dout=11110010
select = 1, direction = 1, shift_value = 0, din=01111001, dout=01111001
select = 1, direction = 1, shift_value = 1, din=01111001, dout=11110010
select = 1, direction = 1, shift_value = 2, din=01111001, dout=11100101
select = 1, direction = 1, shift_value = 3, din=01111001, dout=11001011
select = 1, direction = 1, shift_value = 4, din=01111001, dout=10010111
select = 1, direction = 1, shift_value = 5, din=01111001, dout=00101111
select = 1, direction = 1, shift_value = 6, din=01111001, dout=01011110
select = 1, direction = 1, shift_value = 7, din=01111001, dout=10111100
select = 0, direction = 0, shift_value = 0, din=01111001, dout=01111001
select = 0, direction = 0, shift_value = 1, din=01111001, dout=00111100
select = 0, direction = 0, shift_value = 2, din=01111001, dout=00011110
select = 0, direction = 0, shift_value = 3, din=01111001, dout=00001111
select = 0, direction = 0, shift_value = 4, din=01111001, dout=00000111
select = 0, direction = 0, shift_value = 5, din=01111001, dout=00000011
select = 0, direction = 0, shift_value = 6, din=01111001, dout=00000001
select = 0, direction = 0, shift_value = 7, din=01111001, dout=00000000
select = 0, direction = 1, shift_value = 0, din=01111001, dout=01111001
select = 0, direction = 1, shift_value = 1, din=01111001, dout=11110010
select = 0, direction = 1, shift_value = 2, din=01111001, dout=11100100
select = 0, direction = 1, shift_value = 3, din=01111001, dout=11001000
select = 0, direction = 1, shift_value = 4, din=01111001, dout=10010000
select = 0, direction = 1, shift_value = 5, din=01111001, dout=00100000
select = 0, direction = 1, shift_value = 6, din=01111001, dout=01000000
select = 0, direction = 1, shift_value = 7, din=01111001, dout=10000000
select = 1, direction = 0, shift_value = 0, din=01111001, dout=01111001
select = 1, direction = 0, shift_value = 1, din=01111001, dout=10111100
select = 1, direction = 0, shift_value = 2, din=01111001, dout=01011110
select = 1, direction = 0, shift_value = 3, din=01111001, dout=00101111
select = 1, direction = 0, shift_value = 4, din=01111001, dout=10010111
select = 1, direction = 0, shift_value = 5, din=01111001, dout=11001011
select = 1, direction = 0, shift_value = 6, din=01111001, dout=11100101
select = 1, direction = 0, shift_value = 7, din=01111001, dout=11110010
select = 1, direction = 1, shift_value = 0, din=01111001, dout=01111001
select = 1, direction = 1, shift_value = 1, din=01111001, dout=11110010
select = 1, direction = 1, shift_value = 2, din=01111001, dout=11100101
select = 1, direction = 1, shift_value = 3, din=01111001, dout=11001011
select = 1, direction = 1, shift_value = 4, din=01111001, dout=10010111
select = 1, direction = 1, shift_value = 5, din=01111001, dout=00101111
select = 1, direction = 1, shift_value = 6, din=01111001, dout=01011110
select = 1, direction = 1, shift_value = 7, din=01111001, dout=10111100
